SPAWN_UNIT,Virus2,2,1,BackdropTopRight,47
SPAWN_UNIT,Virus4,0.2,1,RearRight,47.2
SPAWN_UNIT,Virus4,0,1,RearLeft,47.2
SPAWN_UNIT,Virus1,0.2,1,MiddleLeft,47.4
SPAWN_UNIT,Virus4,0.2,1,RearRight,47.6
SPAWN_UNIT,Virus4,0.2,1,RearLeft,47.8
SPAWN_UNIT,Virus1,0.2,1,LeftTowerBottom,48
SPAWN_UNIT,Virus1,0.5,1,MiddleLeft,48.5
SPAWN_UNIT,Virus1,0.5,1,MiddleRight,49
SPAWN_UNIT,Virus1,0.5,1,MiddleLeft,49.5
SPAWN_UNIT,Virus1,0.5,1,MiddleRight,50
SPAWN_UNIT,Virus1,0.5,1,MiddleLeft,50.5
SPAWN_UNIT,Virus1,0.5,1,MiddleRight,51
SPAWN_UNIT,Virus2,0.5,1,LeftFront,51.5
SPAWN_UNIT,Virus3,0.5,1,RightFront,52
SPAWN_UNIT,Virus4,0.5,1,LeftBalcony1,52.5
SPAWN_UNIT,Virus5,0.5,1,RightBalcony1,53
SPAWN_UNIT,Virus2,0,1,BackdropTopLeft,53
SPAWN_UNIT,Virus2,2,1,BackdropTopRight,55
SPAWN_UNIT,Virus1,0.5,1,MiddleLeft,55.5
SPAWN_UNIT,Virus6,0.4,1,BackdropTopLeft,55.9
SPAWN_UNIT,Virus6,0.4,1,BackdropTopRight,56.3
SPAWN_UNIT,Virus6,0.4,1,BackdropTopLeft,56.7
SPAWN_UNIT,Virus6,0.4,1,RearRight,57.1
SPAWN_UNIT,Virus6,0.5,1,MiddleRight,57.6
SPAWN_UNIT,Virus4,0.4,1,RoofRightMiddle,58
SPAWN_UNIT,Virus2,0.4,1,RearLeft,58.4
SPAWN_UNIT,Virus5,0.4,1,BackdropTopLeft,58.8
SPAWN_UNIT,Virus5,0.4,1,RoofRightMiddle,59.2
SPAWN_UNIT,Virus3,0.5,1,RoofLeftMiddle,59.7
SPAWN_UNIT,Virus3,0.4,1,RightFront,60.1
SPAWN_UNIT,Virus1,0.4,1,RearLeft,60.5
SPAWN_UNIT,Virus4,0.4,1,BackdropTopLeft,60.9
SPAWN_UNIT,Virus4,0.4,1,BackdropTopLeft,61.3
SPAWN_UNIT,Virus3,0.5,1,RearLeft,61.8
SPAWN_UNIT,Virus4,0.4,1,MidCenterRight,62.2
SPAWN_UNIT,Virus3,0.4,1,MiddleRight,62.6
DELAY,,6,1,4,68.6
SPAWN_UNIT,Virus3,0,1,Antenna,68.6
SPAWN_UNIT,Virus3,0.4,1,SataliteBody,69
SPAWN_UNIT,Virus3,0.4,1,Antenna,69.4
SPAWN_UNIT,Virus1,0.5,1,LeftFront,69.9
SPAWN_UNIT,Virus3,0.4,1,SataliteBody,70.3
SPAWN_UNIT,Virus3,0,1,Antenna,70.3
SPAWN_UNIT,Virus2,0.4,2,BackdropTopRight,71.1
SPAWN_UNIT,Virus4,,,RoofLeftMiddle,71.1
SPAWN_UNIT,Virus3,0.4,1,SataliteBody,71.5
SPAWN_UNIT,Virus6,,,BackdropTopLeft,71.5
SPAWN_UNIT,Virus3,0.4,1,SataliteBody,71.9
SPAWN_UNIT,Virus3,0,1,Antenna,71.9
SPAWN_UNIT,Virus1,0.5,1,LeftFront,72.4
SPAWN_UNIT,Virus4,0.5,1,MidCenterLeft,72.9
SPAWN_UNIT,Virus1,0.5,1,MiddleRight,73.4
SPAWN_UNIT,Virus5,0.5,1,MiddleRight,73.9
SPAWN_UNIT,Virus3,0.4,1,SataliteBody,74.3
SPAWN_UNIT,Virus3,0,1,Antenna,74.3
SPAWN_UNIT,Virus4,0.4,1,SataliteBody,74.7
SPAWN_UNIT,Virus1,0.5,1,LeftFront,75.2
SPAWN_UNIT,Virus2,0.4,1,SataliteBody,75.6
SPAWN_UNIT,Virus2,0.4,1,SataliteBody,76
SPAWN_UNIT,Virus2,0.4,1,SataliteBody,76.4
SPAWN_UNIT,Virus4,0,1,Antenna,76.4
SPAWN_UNIT,Virus1,0.5,1,LeftFront,76.9
SPAWN_UNIT,Virus4,0.5,1,Antenna,77.4
SPAWN_UNIT,Virus6,0.4,1,Antenna,77.8
SPAWN_UNIT,Virus6,0.4,1,SataliteBody,78.2
SPAWN_UNIT,Virus1,0.5,1,LeftFront,78.7
SPAWN_UNIT,Virus1,0,1,Antenna,78.7
SPAWN_UNIT,Virus1,0.5,1,LeftFront,79.2
SPAWN_UNIT,Virus3,0.4,1,Antenna,79.6
SPAWN_UNIT,Virus4,0,1,Antenna,79.6
SPAWN_UNIT,Virus4,0.4,1,TowerLeft,80
SPAWN_UNIT,Virus3,0,1,Antenna,80
SPAWN_UNIT,Virus4,0.4,1,TowerLeft,80.4
SPAWN_UNIT,Virus4,0.4,1,TowerRight,80.8
SPAWN_UNIT,Virus5,0.4,1,TowerLeftBottom,81.2
SPAWN_UNIT,Virus5,0.4,1,TowerRightBottom,81.6
SPAWN_UNIT,Virus1,0.5,1,MiddleRight,82.1
SPAWN_UNIT,Virus4,0.4,1,TowerRightBottom,82.5
SPAWN_UNIT,Virus2,0.4,1,TowerLeftBottom,82.9
SPAWN_UNIT,Virus3,0.4,1,RightBalcony1,83.3
SPAWN_UNIT,Virus6,0,1,RearLeft,83.3
SPAWN_UNIT,Virus6,0.4,1,TowerRight,83.7
SPAWN_UNIT,Virus2,0,1,BackdropTopLeft,83.7
SPAWN_UNIT,Virus2,0.4,1,TowerRightBottom,84.1
SPAWN_UNIT,Virus2,0,1,TowerLeftBottom,84.1
SPAWN_UNIT,Virus2,0.5,1,BackdropTopRight,84.6
SPAWN_UNIT,Virus6,0,1,TowerLeft,84.6
SPAWN_UNIT,Virus6,0.5,1,RearRight,85.1
SPAWN_UNIT,Virus3,0.4,1,SataliteBody,85.5
SPAWN_UNIT,Virus4,0.4,1,SataliteBody,85.9
SPAWN_UNIT,Virus4,0,1,RearLeft,85.1
SPAWN_UNIT,Virus4,0.4,1,TowerRight,85.5
SPAWN_UNIT,Virus5,0,1,BackdropTopLeft,85.5
SPAWN_UNIT,Virus5,0.4,1,TowerRightBottom,85.9
SPAWN_UNIT,Virus5,0,1,TowerLeftBottom,85.9
SPAWN_UNIT,Virus5,0.5,1,BackdropTopRight,86.4
SPAWN_UNIT,Virus4,0,1,TowerLeft,86.4
SPAWN_UNIT,Virus4,0.5,1,RearRight,86.9
SPAWN_UNIT,Virus3,0,1,Antenna,86.9
SPAWN_UNIT,Virus4,0.5,1,MidCenterLeft,87.4
SPAWN_UNIT,Virus1,0.5,1,MiddleRight,87.9
SPAWN_UNIT,Virus5,0.5,1,MiddleRight,88.4
SPAWN_UNIT,Virus3,0.4,1,SataliteBody,88.8
SPAWN_UNIT,Virus6,0,1,RearLeft,88.8
SPAWN_UNIT,Virus6,0.2,1,TowerRight,89
SPAWN_UNIT,Virus2,0,1,BackdropTopLeft,89
SPAWN_UNIT,Virus2,0.2,1,TowerRightBottom,89.2
SPAWN_UNIT,Virus2,0,1,TowerLeftBottom,89.2
SPAWN_UNIT,Virus2,0.3,1,BackdropTopRight,89.5
SPAWN_UNIT,Virus6,0,1,TowerLeft,89.5
SPAWN_UNIT,Virus6,0.5,1,RearRight,90
