SPAWN_UNIT,Virus3,0.7,1,CenterRight,78.1
SPAWN_UNIT,Virus3,0.1,1,MiddleRight,78.2
SPAWN_UNIT,Virus5,0.1,1,RightFront,78.3
SPAWN_UNIT,Virus5,0.1,1,LeftFront,78.4
SPAWN_UNIT,Virus3,0.7,1,CenterLeft,79.1
SPAWN_UNIT,Virus3,0.3,1,MiddleLeft,79.4
SPAWN_UNIT,Virus3,0.8,1,RoofLeftMiddle,80.2
SPAWN_UNIT,Virus5,0.3,1,MiddleLeft,80.5
SPAWN_UNIT,Virus3,0.3,1,MiddleRight,80.8
SPAWN_UNIT,Virus5,0.3,1,LeftBalcony1,81.1
SPAWN_UNIT,Virus3,0.3,1,RightBalcony1,81.4
SPAWN_UNIT,Virus5,0.3,1,LeftBalcony1,81.7
SPAWN_UNIT,Virus3,0.3,1,RightBalcony1,82
SPAWN_UNIT,Virus5,0.3,1,MiddleLeft,82.3
SPAWN_UNIT,Virus3,0.3,1,MiddleRight,82.6
DELAY,Interlude,4.5,1,,88.6
SPAWN_UNIT,Virus2,0.5,1,BackdropLeft,89.1
SPAWN_UNIT,Virus2,0.5,1,BackdropRight,89.6
SPAWN_UNIT,Virus2,0.5,1,BackdropTopLeft,90.1
SPAWN_UNIT,Virus2,0.5,1,BackdropTopRight,90.6
DELAY,1,4,1,,94.6
SPAWN_UNIT,Virus6,0.5,1,BackdropLeft,95.1
SPAWN_UNIT,Virus6,0.5,1,BackdropRight,95.6
SPAWN_UNIT,Virus1,0,1,MiddleLeft,95.6
SPAWN_UNIT,Virus6,0.5,1,BackdropTopLeft,96.1
SPAWN_UNIT,Virus6,0.5,1,BackdropTopRight,96.6
SPAWN_UNIT,Virus6,0.5,1,BackdropLeft,97.1
SPAWN_UNIT,Virus6,0.5,1,BackdropRight,97.6
SPAWN_UNIT,Virus6,0.5,1,BackdropTopLeft,98.1
SPAWN_UNIT,Virus6,0.5,1,BackdropTopRight,98.6
SPAWN_UNIT,Virus6,0,1,BackdropLeft,98.6
SPAWN_UNIT,Virus1,0,1,MiddleRight,98.6
SPAWN_UNIT,Virus6,0.5,1,BackdropRight,99.1
SPAWN_UNIT,Virus6,0,1,BackdropTopLeft,99.1
SPAWN_UNIT,Virus6,0.5,1,BackdropTopRight,99.6
SPAWN_UNIT,Virus1,0,1,MiddleLeft,99.6
SPAWN_UNIT,Virus6,0.5,1,TowerLeftBottom,100.1
SPAWN_UNIT,Virus6,0.5,1,TowerRightBottom,100.6
SPAWN_UNIT,Virus6,0.5,1,TowerLeft,101.1
SPAWN_UNIT,Virus6,0.5,1,TowerRight,101.6
DELAY,1,2,1,,103.6
SPAWN_UNIT,Virus6,0.5,1,BackdropLeft,104.1
SPAWN_UNIT,Virus6,0.5,1,BackdropRight,104.6
SPAWN_UNIT,Virus6,0.5,1,BackdropTopLeft,105.1
SPAWN_UNIT,Virus6,0.1,1,BackdropTopRight,105.2
SPAWN_UNIT,PersonA5,0.5,1,MiddleCenterLeft,105.7
SPAWN_UNIT,Virus4,1,6,SataliteBody,111.7
SPAWN_UNIT,Virus1,0,1,LeftFront,111.7
SPAWN_UNIT,Virus4,0.5,6,Antenna,114.7
DELAY,1,4,1,,118.7
SPAWN_UNIT,Virus4,0,1,RearLeft,118.7
SPAWN_UNIT,Virus4,0,1,RearRight,118.7
SPAWN_UNIT,Virus6,0,1,RightBalcony1,118.7
SPAWN_UNIT,Virus4,0,1,TowerLeft,118.7
SPAWN_UNIT,Virus4,1,1,TowerRight,119.7
SPAWN_UNIT,Virus1,0,1,MiddleLeft,119.7
SPAWN_UNIT,Virus4,0,1,TowerLeftBottom,119.7
SPAWN_UNIT,Virus4,0.4,1,TowerRightBottom,120.1
SPAWN_UNIT,Virus4,0,1,BackdropTopRight,120.1
SPAWN_UNIT,Virus4,0,1,BackdropTopLeft,120.1
SPAWN_UNIT,Virus4,0,1,RoofRightFront,120.1
SPAWN_UNIT,Virus4,0,1,RoofLeftFront,120.1
SPAWN_UNIT,Virus4,0,1,RightFront,120.1
SPAWN_UNIT,Virus4,0,1,LeftFront,120.1
